filename,start,end,freq_max,freq_min,sound_id_species,call_type,comments,duration
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T194120.886Z.wav,254.72957,255.66707,13002.57,617.71,KW,PC,OKW,0.9375
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140101T215159.955Z.wav,2.5921,4.62157,500.52,219.16,HB,TC,S,2.02947
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T192150.155Z.wav,33.0038,34.98098,1194.45,135.9,HB,TC,S,1.97718
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T070216.671Z.wav,236.143,236.737,10506.8,2746.6,D,PC,,0.594
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140702T102216.444Z.wav,15.51331,16.95816,615.5,198.42,HB,TC,NS,1.44485
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141201T214144.812Z.wav,12.62357,15.62738,623.38,241.55,HB,TC,,3.00381
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140702T122216.467Z.wav,36.38783,37.79468,584.8,116.75,HB,NT,NS,1.40685
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141104T102031.805Z.wav,231.29278,232.39544,6242.56,3765.53,D,TC,,1.10266
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T103200.631Z.wav,19.79086,21.08364,4096.18,366.48,HB,TC,S,1.29278
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141201T205144.803Z.wav,15.96958,18.0228,443.75,217.45,HB,TC,,2.05322
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141203T023145.095Z.wav,32.81369,36.23573,493.69,78.3,HB,TC,,3.42204
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T194120.886Z.wav,256.67668,257.54207,2659,1140.7,KW,PC,OKW,0.86539
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T173031.029Z.wav,25.1711,26.46388,9635.61,2190.58,D,PC,,1.29278
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140704T030257.338Z.wav,93.85932,95.38023,4329.8,62.86,HB,NT,NS,1.52091
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140102T135200.130Z.wav,13.82451,15.23108,455.82,237.97,HB,TC,S,1.40657
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140903T152408.973Z.wav,192.31939,194.56274,420.4,227.52,HB,TC,NS,2.24335
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T014216.615Z.wav,101.71103,103.49809,780.3,118.72,HB,NT,NS,1.78706
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130802T081143.010Z.wav,73.61178,76.55047,17568.61,529.59,KW,PC,BKW,2.93869
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T153150.112Z-HPF.wav,85.98502,86.87856,21860.06,9254.09,D,PC,,0.89354
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T182120.868Z.wav,83.04087,84.10456,10177.27,550.57,KW,PC,OKW,1.06369
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141104T092031.795Z.wav,268.66919,270.11407,527.22,256.29,HB,TC,,1.44488
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140301T173327.586Z.wav,21.24337,22.3351,5805.79,653.76,KW,PC,,1.09173
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140904T112409.194Z.wav,19.88038,20.45455,22445.69,1989.92,D,PC,,0.57417
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T135150.098Z-HPF.wav,41.63497,42.22433,31869,3705.7,D,PC,,0.58936
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140201T084212.176Z.wav,222.73764,224.75285,2577.61,1543.39,KW,TC,BKW,2.01521
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140102T141200.134Z.wav,52.18352,53.14802,426.14,275.77,HB,TC,S,0.9645
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141202T154144.999Z.wav,7.94676,10.30418,414.73,224.12,HB,TC,,2.35742
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140702T074216.414Z.wav,59.27757,60.53232,16034.04,3983.39,D,PC,,1.25475
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141001T124322.055Z.wav,70.30417,72.62357,752.08,296.47,HB,TC,NS,2.3194
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T053200.573Z.wav,79.26626325,79.74281001,24638.34,6778.43,D,PC,,0.47654676
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140101T054159.777Z.wav,15.48225,18.49632,752.08,227.52,HB,TC,S,3.01407
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140701T123216.207Z.wav,2.54753,4.41065,980.34,172.49,HB,TC,NS,1.86312
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140501T141349.533Z.wav,95.951,97.177,709,439.3,HB,TC,,1.226
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T194120.886Z.wav,241.94712,243.10095,5294.26,392.45,KW,PC,OKW,1.15383
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141001T052108.355Z.wav,17.26236,19.27757,631.35,426.14,HB,TC,S,2.01521
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140704T150257.467Z.wav,112.62357,114.14449,1114.51,82.61,HB,,NS,1.52092
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T085200.613Z.wav,41.21672,42.07224,12305.53,4020.7,D,PC,,0.85552
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141104T052254.869Z.wav,19.69582,22.73764,562.62,283.9,HB,TC,,3.04182
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T152150.110Z-HPF.wav,54.93122,55.52058,11295.42,5283.61,D,PC,,0.58936
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T185031.045Z.wav,21.78229,22.26674,17378.47,1396.52,D,PC,,0.48445
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T095200.624Z.wav,66.42209,66.94402,18746.25,2991.95,D,PC,,0.52193
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T022216.621Z.wav,115.24715,117.18631,279.81,93.46,HB,NT,NS,1.93916
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140801T201029.328Z.wav,163.199,164.9,320.6,201.1,HB,TC,NS,1.701
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140702T103216.446Z.wav,75.789,76.188,301.7,25.1,HB,,NS,0.399
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140102T191200.194Z.wav,77.34092,79.0087,520.37,234.45,HB,TC,S,1.66778
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140903T040408.852Z.wav,58.85932,60.60837,426.14,61.71,HB,NT,NS,1.74905
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T032216.632Z.wav,43.8403,45.32319,548.23,70.23,HB,NT,NS,1.48289
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140203T044456.521Z.wav,25.55133,27.14828,584.8,260.07,HB,O,S,1.59695
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140904T121409.203Z.wav,43.3134,43.79785,21524.78,2504.48,D,PC,,0.48445
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140201T103212.198Z.wav,273.2981,274.78099,761.39,500.25,HB,TC,S,1.48289
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140103T082200.314Z.wav,120.06807,120.36309,22918.32,7221.91,D,PC,,0.29502
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140701T043216.118Z.wav,169.1635,170.07605,6919.78,5474.55,D,W,,0.91255
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141003T052130.861Z.wav,0.84634,1.45858,21981.22,1180.39,D,PC,,0.61224
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141103T050455.232Z.wav,3.67554,5.54499,522.63,114.64,HB,O,,1.86945
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140201T050212.133Z.wav,16.094,17.78,454.7,115.6,HB,,S,1.686
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141104T043254.859Z.wav,29.20152,30.45627,403.57,122.76,HB,O,,1.25475
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141203T144122.128Z.wav,20.6844,23.00379,449.75,220.76,HB,TC,,2.31939
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130730T091820.111Z.wav,281.54403,282.8287,6276.42,1328.48,KW,PC,SRKW,1.28467
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140501T080349.453Z.wav,117.71863,119.65779,2961.5,1221.41,D,,,1.93916
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141002T090209.885Z.wav,128.91356,129.79592,24386.24,1046.3,D,PC,,0.88236
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140503T123349.957Z.wav,103.72624,106.0076,880.84,189.44,HB,TC,,2.28136
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T144150.106Z-HPF.wav,42.22433,43.68821,21252.93,7158.69,D,PC,,1.46388
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T182031.039Z.wav,73.56457996,73.92344499,30760.24,1618.31,D,PC,,0.35886503
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140203T155101.600Z.wav,70.79847,72.43345,488.56,298.02,HB,TC,S,1.63498
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T184031.042Z.wav,3.92942,4.50359,22680.98,1350.85,D,PC,,0.57417
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T182620.869Z.wav,47.6322,48.35337,8914.87,1396.52,KW,PC,OKW,0.72117
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141204T093118.956Z.wav,71.25475,73.8403,449.75,112.88,HB,TC,,2.58555
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140102T173200.173Z.wav,287.48158,288.52646,449.75,313.94,HB,TC,S,1.04488
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140201T102212.196Z.wav,297.528,298.62,547.2,277.4,HB,TC,S,1.092
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140904T120409.200Z.wav,48.69617,49.28828,25149.07,1868.7,D,PC,,0.59211
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140804T220424.450Z.wav,99.201521,100.87452,562.62,98.45,HB,NT,NS,1.672999
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T071216.674Z.wav,163.91634,164.79087,11929.85,5721.26,D,PC,,0.87453
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141204T155105.591Z.wav,20.60837,21.93916,706.93,120.73,HB,TC,,1.33079
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140803T044423.996Z.wav,81.93916,83.07984,742.86,186.52,HB,TC,NS,1.14068
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141204T092118.954Z.wav,58.36502,60.4943,7038.39,461.95,HB,TC,,2.12928
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141003T101130.913Z.wav,18.40304,20,946.19,147.05,HB,O,,1.59696
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140102T210200.215Z.wav,137.373,138.81,457.8,87.2,HB,TC,S,1.437
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141104T100031.802Z.wav,154.06844,155.77947,31999,7721.45,D,PC,,1.71103
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141202T131144.961Z.wav,40.15208,42.28137,799.61,142.36,HB,TC,,2.12929
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140704T144257.464Z.wav,12.11027,12.96578,21103.37,2058.54,D,PC,,0.85551
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T200620.891Z.wav,51.47236,53.45553,12708.12,641.55,KW,PC,OKW,1.98317
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T085200.613Z.wav,50.68441,52.52852,6573.91,275.77,HB,TC,S,1.84411
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141202T202145.032Z.wav,35.58935,37.11027,487.2,296.47,HB,TC,,1.52092
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141002T163135.342Z.wav,28.17491,29.77186,752.08,437.81,HB,TC,S,1.59695
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140902T075408.631Z.wav,208.9952099,210.2512,7593.88,1373.52,KW,PC,,1.2559901
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140601T023134.220Z.wav,231.10265,231.97719,443.75,105.46,HB,O,NS,0.87454
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141003T215240.415Z.wav,131.29277,132.585551,10689.36,3424.53,D,W,,1.292781
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T194120.886Z.wav,282.27764,283.43149,8489.49,629.54,KW,PC,OKW,1.15385
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T185031.045Z.wav,13.11603,13.65431,20202.58,1781.89,D,PC,,0.53828
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140202T174456.411Z.wav,144.691,146.109,439.3,208.1,HB,,S,1.418
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140103T022200.271Z.wav,64.24983,66.11855,1409.27,220.13,HB,TC,S,1.86872
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141201T030339.019Z.wav,36.57795,38.74525,579.54,281.37,HB,TC,,2.1673
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140903T080408.894Z.wav,4.60076,7.14829,420.4,68.95,HB,NT,NS,2.54753
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141003T021130.823Z.wav,174.18251,175.62738,607.7,195.38,HB,TC,NS,1.44487
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140902T092408.647Z.wav,125.1711,126.34981,292.23,167.12,HB,TC,NS,1.17871
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T095200.624Z.wav,46.35472,47.09616,300.76,140.06,HB,TC,S,0.74144
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140904T114409.197Z.wav,8.03828,8.63038,27006.65,1221.22,D,PC,,0.5921
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130730T091320.110Z.wav,13.93245,15.21713,7593.88,1671.38,KW,PC,SRKW,1.28468
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T185620.876Z.wav,82.15744,83.11297,9357.87,1350.85,KW,PC,OKW,0.95553
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140302T115327.792Z.wav,278.09886,280.15208,520.37,275.77,HB,TC,S,2.05322
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141003T055130.867Z.wav,217.206,218.004,647.4,37.7,HB,NT,NS,0.798
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T193120.884Z.wav,171.25601,172.42788,12276.87,452.2,KW,PC,OKW,1.17187
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T193031.052Z.wav,17.81699,18.42703,19567.31,1698.46,D,PC,,0.61004
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141202T004144.845Z.wav,70.91255,72.05322,18159.1,2709.64,D,PC,,1.14067
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140704T105257.423Z.wav,81.78707,82.92776,672.46,107.28,HB,NT,NS,1.14069
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140101T182159.929Z.wav,69.0221,70.0067,332.26,271.77,HB,TC,S,0.9846
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140702T151216.497Z.wav,107.71863,109.39163,292.23,65.25,HB,NT,NS,1.673
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140401T065458.841Z.wav,21.50493,21.75512,20635.57,2739.19,D,PC,,0.25019
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140902T084408.640Z.wav,51.76435,52.85884,5436.42,1839.38,KW,PC,,1.09449
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141204T143105.576Z.wav,45.74144,47.79468,420.4,110.98,HB,TC,,2.05324
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140102T054200.049Z.wav,260.17398,260.7186,19988.94,2085.07,D,PC,,0.54462
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141201T200144.792Z.wav,83.80228,85.09506,10521.27,2764.01,D,PC,,1.29278
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140203T222101.671Z.wav,33.23194,34.94297,394.18,258.92,HB,TC,S,1.71103
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140301T030327.427Z.wav,96.73004,97.90875,541.15,327.6,HB,TC,S,1.17871
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T200620.891Z.wav,10.40264,14.13461,14078.33,801.29,KW,PC,OKW,3.73197
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141201T155339.176Z.wav,36.12166,38.70722,403.5,114.64,HB,TC,,2.58556
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130730T094820.117Z.wav,74.18577,75.30759,4383.25,1350.85,KW,PC,SRKW,1.12182
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141202T105144.947Z.wav,16.425855,18.47909,1701.54,1166.94,HB,TC,,2.053235
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140704T084257.398Z.wav,85.83732,86.21411,21076.27,1180.39,D,PC,,0.37679
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141002T221135.404Z.wav,291.622,292.656,496.5,364.6,HB,TC,NS,1.034
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141204T204132.150Z.wav,27.490494,29.88593,5474.55,114.8,HB,TC,,2.395436
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140104T035200.553Z.wav,22.746,24.95,4354.4,84.8,HB,,S,2.204
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141104T233122.696Z.wav,218.13688,218.93535,431.94,164.5,HB,O,,0.79847
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140704T021257.328Z.wav,59.698,60.878,257.7,31.4,HB,NT,NS,1.18
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140701T114216.197Z.wav,32.20532,34.03041,1003.68,50.06,HB,,NS,1.82509
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140902T080408.632Z.wav,102.97249,104.21053,4566.55,992.89,KW,PC,,1.23804
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141202T122144.953Z.wav,30.4943,33.0038,318.44,126.91,HB,TC,,2.5095
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140704T011257.315Z.wav,212.3574,214.56274,3490.58,409.12,HB,TC,NS,2.20534
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141201T045339.029Z.wav,33.57414,35.39923,503.47,350.22,HB,TC,,1.82509
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140903T082408.898Z.wav,182.03,183.582,4582.1,1131.4,HB,TC,S,1.552
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140901T125408.418Z.wav,74.44867,77.14828,506.88,332.26,HB,TC,NS,2.69961
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140103T102200.348Z.wav,63.753,64.615,2797.6,1179.2,HB,TC,S,0.862
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140102T055200.051Z.wav,151.49773,151.97428,13302.69,3358.94,D,PC,,0.47655
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140103T124200.382Z.wav,40.68989,43.62358,440.48,44.96,HB,,S,2.93369
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140601T032134.229Z.wav,82.309,82.769,416.2,38.5,HB,O,NS,0.46
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140902T120408.677Z.wav,49.422,50.029,421.1,25.1,HB,,NS,0.607
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130812T193620.885Z.wav,91.29808,92.6863,5805.79,758.55,KW,PC,OKW,1.38822
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140701T112216.194Z.wav,12.12928,14.1635,1933.2,58.33,HB,NT,NS,2.03422
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20130730T081320.098Z.wav,249.08323,250.24125,5436.42,1140.7,KW,PC,SRKW,1.15802
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141204T013118.858Z.wav,133.42205,135.55133,455.82,180.8,HB,TC,,2.12928
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140103T133200.392Z.wav,56.13195,57.11653,649.42,299.27,HB,TC,S,0.98458
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141201T041339.025Z.wav,22.62357,24.8289,518.75,353.01,HB,TC,,2.20533
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140703T185031.045Z.wav,59.44377,60.07177,20418.11,861.39,D,PC,,0.628
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20140902T072408.625Z.wav,237.246,238.496,355.9,159,HB,TC,NS,1.25
/home/sadman/projects/ctb-ruthjoy/SRKW/ONC/BarkleyCanyon/ICLISTENHF1251_20141003T060130.868Z.wav,78.888,79.034,15346,3792.9,D,PC,,0.146
